status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,searchTerm,disease
x983856534269628417,4/10/2018 23:57,x63299657,moralesvenezo,"RT @maryalcuadrado: @elsobrino2021 @Yo_Cayito Carvedilol marca Calox, 12.5, 14 pastillas 24000000",Twitter for Android,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,x814716960 176638971 309086711,maryalcuadrado elsobrino2021 Yo_Cayito,en,,,x983849116848533504,"@elsobrino2021 @Yo_Cayito Carvedilol marca Calox, 12.5, 14 pastillas 24000000",,,,,,,,,,Carvedilol,High_Bp
x983850337676218368,4/10/2018 23:32,x309086711,Yo_Cayito,"RT @maryalcuadrado: @elsobrino2021 @Yo_Cayito Carvedilol marca Calox, 12.5, 14 pastillas 24000000",Twitter for Android,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,x814716960 176638971 309086711,maryalcuadrado elsobrino2021 Yo_Cayito,en,,,x983849116848533504,"@elsobrino2021 @Yo_Cayito Carvedilol marca Calox, 12.5, 14 pastillas 24000000",,,,,,,,,,Carvedilol,High_Bp
x983849116848533504,4/10/2018 23:28,x814716960,maryalcuadrado,"@elsobrino2021 @Yo_Cayito Carvedilol marca Calox, 12.5, 14 pastillas 24000000",Twitter for Android,x983847385217593345,x176638971,elsobrino2021,FALSE,FALSE,0,4,,,,,,,,,,,,,,x176638971 309086711,elsobrino2021 Yo_Cayito,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x983759283828527107,4/10/2018 17:31,x4767284246,Hyper_Madchen96,"The day I make a thread about these interns that write preterm labour with post dates, carvedilol is a syndrome and no diarrhea on examination ne, u will realize how all our lives are in danger, like aye tu dhipaga <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+00AD>",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x983726303256940544,4/10/2018 15:20,x607313025,rodriguezgaby_,"RT @tayyy_592: ACE Inhibitors are the â€œprilsâ€ 
 Ex. Lisinopril &amp; Monopril

Angiotensin Receptor Blockers(ARBs)
 Ex. Losartan &amp; Valsartan

Bâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,x862744912906858498,tayyy_592,en,,,x983725050972069888,"ACE Inhibitors are the â€œprilsâ€ 
 Ex. Lisinopril &amp; Monopril

Angiotensin Receptor Blockers(ARBs)
 Ex. Losartan &amp; Valsartan

Beta Blockers are the â€œlolsâ€
 Ex. Metoprolol &amp; Carvedilol

Diuretics(water pills) â€œidesâ€
 Ex. Furosemide(Lasix) &amp; Torsemide(Demadex)",,,,,,,,,,Carvedilol,High_Bp
x983725050972069888,4/10/2018 15:15,x862744912906858498,tayyy_592,"ACE Inhibitors are the â€œprilsâ€ 
 Ex. Lisinopril &amp; Monopril

Angiotensin Receptor Blockers(ARBs)
 Ex. Losartan &amp; Valsartan

Beta Blockers are the â€œlolsâ€
 Ex. Metoprolol &amp; Carvedilol

Diuretics(water pills) â€œidesâ€
 Ex. Furosemide(Lasix) &amp; Torsemide(Demadex)",Twitter for iPhone,,,,FALSE,FALSE,3,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x983721558698061826,4/10/2018 15:01,x973362921643286529,ingentium_mel,"Phosphoproteome profiling provides insight into the mechanism of action for carvedilol-mediat...

https://t.co/n4jL5q4zWy https://t.co/XUqq0xZpc2",Ingentium Melanoma,,,,FALSE,FALSE,0,0,,,magazine.ingentium.com/2018/04/08/phoâ€¦,https://t.co/n4jL5q4zWy,https://magazine.ingentium.com/2018/04/08/phosphoproteome-profiling-provides-insight-into-the-mechanism-of-action-for-carvedilol-mediated-cancer-prevention/,http://pbs.twimg.com/media/Dabhiz3XkAAuxPi.jpg,https://t.co/XUqq0xZpc2,https://twitter.com/ingentium_mel/status/983721558698061826/photo/1,photo,http://pbs.twimg.com/media/Dabhiz3XkAAuxPi.jpg,https://t.co/XUqq0xZpc2,https://twitter.com/ingentium_mel/status/983721558698061826/photo/1,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x983713986817470464,4/10/2018 14:31,x3017098340,snowmedct,Right now it's carvedilol 3.125mg core and clear,snowmed,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x983400970305622016,4/9/2018 17:47,x36346372,ben_geisler,"If there's no (BP) room, maybe better to combine metop (or bisop) with ACE/ARB than carvedilol? #hospmed18 https://t.co/wxZW9Bzaf2",Twitter for Android,,,,TRUE,FALSE,1,0,hospmed18,,twitter.com/Pahwa/status/9â€¦,https://t.co/wxZW9Bzaf2,https://twitter.com/Pahwa/status/983374764680105987,,,,,,,,,,,en,x983374764680105987,Better to have a little beta blockade then none  #HospMed18 https://t.co/s1MjCrfnUv,,,,,,,,,,,,Carvedilol,High_Bp
x983160547016396800,4/9/2018 1:51,x786967580703502336,SickAnimalBot,This finch needs Carvedilol!,"Cheap Bots, Done Quick!",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x983128695849279488,4/8/2018 23:45,x1094044202,Tony_PharmD,"How to pronounce carvedilol (#Coreg) (Memorizing #Pharmacology Flashcard) 

#Carvedilol is a third-generation non-selective beta blocker. 

https://t.co/NMFJOxoDbp via @YouTube",The Social Jukebox,,,,FALSE,FALSE,0,0,Coreg Pharmacology Carvedilol,,youtu.be/H9fl_D6mad8,https://t.co/NMFJOxoDbp,https://youtu.be/H9fl_D6mad8,,,,,,,,,x10228272,YouTube,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x983101363478548480,4/8/2018 21:56,x457529408,meyeraria,should I go with carvedilol or alprazolam,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982964263806316544,4/8/2018 12:51,x227652561,FightCancerTeam,Phosphoproteome profiling provides insight into the mechanism of action for carvedilol-mediated cancer prevention. https://t.co/hRt1KtqVed,dlvr.it,,,,FALSE,FALSE,0,0,,,dlvr.it/QNqtjV,https://t.co/hRt1KtqVed,http://dlvr.it/QNqtjV,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982927144270512128,4/8/2018 10:24,x965291638779252736,BetaAdr_papers,Phosphoproteome profiling provides insight into the mechanism of action for carvedilol-mediated cancer prevention. https://t.co/cUdlrDr3dQ,dlvr.it,,,,FALSE,FALSE,0,0,,,dlvr.it/QNqNXn,https://t.co/cUdlrDr3dQ,http://dlvr.it/QNqNXn,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982922499594665986,4/8/2018 10:06,x964992019193049088,MelanRes_papers,Phosphoproteome profiling provides insight into the mechanism of action for carvedilol-mediated cancer prevention. https://t.co/P301sF9YY0,dlvr.it,,,,FALSE,FALSE,0,0,,,dlvr.it/QNqKLG,https://t.co/P301sF9YY0,http://dlvr.it/QNqKLG,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982922076989173761,4/8/2018 10:04,x227652561,FightCancerTeam,Phosphoproteome profiling provides insight into the mechanism of action for carvedilolâ€¦ https://t.co/SL8WL3PdNp,Google,,,,FALSE,FALSE,0,0,,,goo.gl/fb/ZeQeyM,https://t.co/SL8WL3PdNp,https://goo.gl/fb/ZeQeyM,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982766259153620993,4/7/2018 23:45,x2379518905,MedCrisis,"@virenkaul @Kevin_Fong @iceman_ex @aroradrn Hi doc, just thought I'd check with you, patient's BP is 0 and HR is 0. I'm just about to give the heart massages but do you think I should hold off the carvedilol?",Twitter for Android,x982764456060051456,x58544404,virenkaul,FALSE,FALSE,5,0,,,,,,,,,,,,,,x58544404 90146016 173415920 572624518,virenkaul Kevin_Fong iceman_ex aroradrn,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982763428384256000,4/7/2018 23:33,x418099135,josepvegaperez,RT @lisbeth66379290: @ComoVeoAVnzla necesito carvedilol,Twitter for Android,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,x974632712551223296 1066812326,lisbeth66379290 ComoVeoAVnzla,en,,,x982325506719662080,@ComoVeoAVnzla necesito carvedilol,,,,,,,,,,Carvedilol,High_Bp
x982762526038462464,4/7/2018 23:30,x1066812326,ComoVeoAVnzla,RT @lisbeth66379290: @ComoVeoAVnzla necesito carvedilol,Twitter for Android,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,x974632712551223296 1066812326,lisbeth66379290 ComoVeoAVnzla,en,,,x982325506719662080,@ComoVeoAVnzla necesito carvedilol,,,,,,,,,,Carvedilol,High_Bp
x982687717107617793,4/7/2018 18:33,x969960207097978881,godzhievajqu,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter Web Client,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x982673643690954752,4/7/2018 17:37,x456094995,AUN_OFFICIAL,(Carvedilol Side Effects) has been published on All Personal Health - https://t.co/Zn2ogieZyB https://t.co/fj5pc9DU9C,All Personal Health,,,,FALSE,FALSE,0,0,,,allpersonalhealth.com/carvedilol-sidâ€¦,https://t.co/Zn2ogieZyB,http://www.allpersonalhealth.com/carvedilol-side-effects/,http://pbs.twimg.com/media/DaMoeAHX4AINhif.jpg,https://t.co/fj5pc9DU9C,https://twitter.com/AUN_OFFICIAL/status/982673643690954752/photo/1,photo,http://pbs.twimg.com/media/DaMoeAHX4AINhif.jpg,https://t.co/fj5pc9DU9C,https://twitter.com/AUN_OFFICIAL/status/982673643690954752/photo/1,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982422452784521216,4/7/2018 0:58,x798409656683130884,ZimickMD,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x982338712775213056,4/6/2018 19:26,x974632712551223296,lisbeth66379290,@thailinespino necesito carvedilol,Twitter Web Client,,x195471485,thailinespino,FALSE,FALSE,0,0,,,,,,,,,,,,,,x195471485,thailinespino,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982325506719662080,4/6/2018 18:33,x974632712551223296,lisbeth66379290,@ComoVeoAVnzla necesito carvedilol,Twitter Web Client,,x1066812326,ComoVeoAVnzla,FALSE,FALSE,0,2,,,,,,,,,,,,,,x1066812326,ComoVeoAVnzla,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982307035315363842,4/6/2018 17:20,x2407435099,Z_Maalak,"only three ÃŸ-blockers approved by the FDA to treat heart failure:
Carvedilol (Coreg)
Bisoprolol (Zebeta)
Metoprolol (Toprol)

prefer carvedilol because itâ€™s a1 &amp; ÃŸ1,2 Blocker",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982288390400782336,4/6/2018 16:06,x529710113,Lizethchapaa,"RT @PharmaFactz: Beta blockers by indication

Cardiac arrhythmia
- Esmolol
- Sotalol

Congestive heart failure
- Carvedilol
- Metoprolol

Gâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,566,,,,,,,,,,,,,,x634618385,PharmaFactz,en,,,x950494171596578817,"Beta blockers by indication

Cardiac arrhythmia
- Esmolol
- Sotalol

Congestive heart failure
- Carvedilol
- Metoprolol

Glaucoma
- Betaxolol
- Timolol

Myocardial infarction (MI)
- Atenolol
- Metoprolol
- Timolol / Propanolol (both for migraine, too)
- Carvedilol (LVD after MI)",,,,,,,,,,Carvedilol,High_Bp
x982157070957821954,4/6/2018 7:24,x340324785,RxDrugLabels,"Rx Package Insert: Carvedilol, by Preferred Pharmaceuticals, Inc https://t.co/XmBFfFEhto https://t.co/aOWTknxh7n",IFTTT,,,,FALSE,FALSE,0,0,,,bit.ly/2JoVabI,https://t.co/XmBFfFEhto,http://bit.ly/2JoVabI,http://pbs.twimg.com/media/DaFSpf-UwAAUXMJ.jpg,https://t.co/aOWTknxh7n,https://twitter.com/RxDrugLabels/status/982157070957821954/photo/1,photo,http://pbs.twimg.com/media/DaFSpf-UwAAUXMJ.jpg,https://t.co/aOWTknxh7n,https://twitter.com/RxDrugLabels/status/982157070957821954/photo/1,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982156661023358976,4/6/2018 7:22,x335875254,MedsLib,"Carvedilol (Preferred Pharmaceuticals, Inc): 

Carvedilol is an alpha-/beta-adrenergic blocking agent indicated for the treatment of: mild to severe chronic heart failure (1.1) left ventricular dysfunction following myocardialâ€¦

https://t.co/4vJAUEpsT7 https://t.co/Kf6g35y0pi",IFTTT,,,,FALSE,FALSE,0,0,,,bit.ly/2Ix54GO,https://t.co/4vJAUEpsT7,http://bit.ly/2Ix54GO,http://pbs.twimg.com/media/DaFSRyKUMAEmaE3.jpg,https://t.co/Kf6g35y0pi,https://twitter.com/MedsLib/status/982156661023358976/photo/1,photo,http://pbs.twimg.com/media/DaFSRyKUMAEmaE3.jpg,https://t.co/Kf6g35y0pi,https://twitter.com/MedsLib/status/982156661023358976/photo/1,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x982041794232889344,4/5/2018 23:46,x1068479174,DrRaulvillar,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for Android,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x982005397623013376,4/5/2018 21:21,x54446565,torresviera,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x981968478465818624,4/5/2018 18:55,x361427151,karacagurkan,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x981966402033803270,4/5/2018 18:46,x954242485596901376,DrZouaghi,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x981960422667497472,4/5/2018 18:23,x473483410,manasigh,RT @ArieBlitzMD: Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology httpsâ€¦,Twitter Web Client,,,,FALSE,TRUE,0,5,cardiology,,buff.ly/2oeepvs,https://t.co/EfENbG22gh,https://buff.ly/2oeepvs,,,,,,,,,x2579257620 928719404,ArieBlitzMD practiceupdate,en,,,x981622500357484544,Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology https://t.co/pOUnCCdgE2,,,,,,,,,,Carvedilol,High_Bp
x981929180379181058,4/5/2018 16:18,x819194489801674753,CardioIAN,RT @ArieBlitzMD: Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology httpsâ€¦,Twitter for Android,,,,FALSE,TRUE,0,5,cardiology,,buff.ly/2oeepvs,https://t.co/EfENbG22gh,https://buff.ly/2oeepvs,,,,,,,,,x2579257620 928719404,ArieBlitzMD practiceupdate,en,,,x981622500357484544,Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology https://t.co/pOUnCCdgE2,,,,,,,,,,Carvedilol,High_Bp
x981908307995774976,4/5/2018 14:55,x547904132,drskharlamov,RT @ArieBlitzMD: Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology httpsâ€¦,Twitter for iPad,,,,FALSE,TRUE,0,5,cardiology,,buff.ly/2oeepvs,https://t.co/EfENbG22gh,https://buff.ly/2oeepvs,,,,,,,,,x2579257620 928719404,ArieBlitzMD practiceupdate,en,,,x981622500357484544,Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology https://t.co/pOUnCCdgE2,,,,,,,,,,Carvedilol,High_Bp
x981880201088028674,4/5/2018 13:04,x819194489801674753,CardioIAN,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for Android,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x981880145991684097,4/5/2018 13:04,x25726490,medschat,Carvedilol /triamt/hctz Should They Be Taken Together https://t.co/PRXFwzi20z,MedsChat.com,,,,FALSE,FALSE,0,0,,,medschat.com/Discuss/Carvedâ€¦,https://t.co/PRXFwzi20z,https://www.medschat.com/Discuss/Carvedilol-triamt-hctz-should-they-be-taken-together-228866.htm?utm_source=twitter&utm_medium=social&utm_campaign=social_media,,,,,,,,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x981854477639561216,4/5/2018 11:22,x2378515171,chiran_babu,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x981850074434203653,4/5/2018 11:04,x3229136989,tssmn,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",RoundTeam,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x981849713065582592,4/5/2018 11:03,x971157313,Regadenoson,"RT @ArieBlitzMD: In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoproâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,x2579257620,ArieBlitzMD,en,,,x981849110822219776,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",,,,,,,,,,Carvedilol,High_Bp
x981849110822219776,4/5/2018 11:00,x2579257620,ArieBlitzMD,"In ACS patients, carvedilol, a nonselective BB, reduces residual platelet reactivity  compared to the selective BB metoprolol.  https://t.co/5bAzITlrQM https://t.co/62REXCh3IV",Buffer,,,,FALSE,FALSE,5,10,,,buff.ly/2uT1Co4,https://t.co/5bAzITlrQM,https://buff.ly/2uT1Co4,http://pbs.twimg.com/media/DaA6kALW0AA0eoY.jpg,https://t.co/62REXCh3IV,https://twitter.com/ArieBlitzMD/status/981849110822219776/photo/1,photo,http://pbs.twimg.com/media/DaA6kALW0AA0eoY.jpg,https://t.co/62REXCh3IV,https://twitter.com/ArieBlitzMD/status/981849110822219776/photo/1,,,,en,,,,,,,,,,,,,,Carvedilol,High_Bp
x981652135430508546,4/4/2018 21:58,x128540377,PigiFracasso,"RT @APandT: Read FREE the whole of 15 April issue of AP&amp;T at https://t.co/pYtMDkbod3
#probiotics #EoE #hepatitis #allopurinol #calprotectinâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,4,probiotics EoE hepatitis allopurinol calprotectin,,bit.ly/2G9isQz,https://t.co/pYtMDkbod3,http://bit.ly/2G9isQz,,,,,,,,,x932532385,APandT,en,,,x981493108322992129,"Read FREE the whole of 15 April issue of AP&amp;T at https://t.co/pYtMDkbod3
#probiotics #EoE #hepatitis #allopurinol #calprotectin #IBD #vedolizumab #bariatric #PPI #eosinophilia #alcohol #carvedilol #HBV #HCC #rifampicin",,,,,,,,,,Carvedilol,High_Bp
x981630695557746689,4/4/2018 20:32,x800720420873728000,svncardio,RT @ArieBlitzMD: Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology httpsâ€¦,Twitter for iPhone,,,,FALSE,TRUE,0,5,cardiology,,buff.ly/2oeepvs,https://t.co/EfENbG22gh,https://buff.ly/2oeepvs,,,,,,,,,x2579257620 928719404,ArieBlitzMD practiceupdate,en,,,x981622500357484544,Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology https://t.co/pOUnCCdgE2,,,,,,,,,,Carvedilol,High_Bp
x981622887982555136,4/4/2018 20:01,x3229136989,tssmn,RT @ArieBlitzMD: Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology httpsâ€¦,RoundTeam,,,,FALSE,TRUE,0,5,cardiology,,buff.ly/2oeepvs,https://t.co/EfENbG22gh,https://buff.ly/2oeepvs,,,,,,,,,x2579257620 928719404,ArieBlitzMD practiceupdate,en,,,x981622500357484544,Carvedilol may have a survival benefit over metoprolol HFrEF https://t.co/EfENbG22gh via @practiceupdate #cardiology https://t.co/pOUnCCdgE2,,,,,,,,,,Carvedilol,High_Bp
